episode,human_skill_label,shutter_skill_label,skill_pair,human_shooting_threshold,shutter_shooting_threshold,human_support_frames,shutter_support_frames,idle_support_frames,human_score_without_nao,shutter_score_without_nao,human_score_with_nao,shutter_score_with_nao,nao_to_human,nao_to_shutter,first_half_human_support_pct,first_half_shutter_support_pct,second_half_human_support_pct,second_half_shutter_support_pct,nao_action_support_human_pct,nao_action_support_shutter_pct,nao_action_center_idle_pct,episode_frames,bucket_1_support_human_pct,bucket_1_support_shutter_pct,bucket_1_center_idle_pct,bucket_1_human_score_with_nao,bucket_1_shutter_score_with_nao,bucket_2_support_human_pct,bucket_2_support_shutter_pct,bucket_2_center_idle_pct,bucket_2_human_score_with_nao,bucket_2_shutter_score_with_nao,bucket_3_support_human_pct,bucket_3_support_shutter_pct,bucket_3_center_idle_pct,bucket_3_human_score_with_nao,bucket_3_shutter_score_with_nao,bucket_4_support_human_pct,bucket_4_support_shutter_pct,bucket_4_center_idle_pct,bucket_4_human_score_with_nao,bucket_4_shutter_score_with_nao,bucket_5_support_human_pct,bucket_5_support_shutter_pct,bucket_5_center_idle_pct,bucket_5_human_score_with_nao,bucket_5_shutter_score_with_nao,bucket_6_support_human_pct,bucket_6_support_shutter_pct,bucket_6_center_idle_pct,bucket_6_human_score_with_nao,bucket_6_shutter_score_with_nao,bucket_7_support_human_pct,bucket_7_support_shutter_pct,bucket_7_center_idle_pct,bucket_7_human_score_with_nao,bucket_7_shutter_score_with_nao,bucket_8_support_human_pct,bucket_8_support_shutter_pct,bucket_8_center_idle_pct,bucket_8_human_score_with_nao,bucket_8_shutter_score_with_nao,bucket_9_support_human_pct,bucket_9_support_shutter_pct,bucket_9_center_idle_pct,bucket_9_human_score_with_nao,bucket_9_shutter_score_with_nao,bucket_10_support_human_pct,bucket_10_support_shutter_pct,bucket_10_center_idle_pct,bucket_10_human_score_with_nao,bucket_10_shutter_score_with_nao
58,bad,bad,bad/bad,0.011985266774302093,0.009204972873956073,419,768,8813,420,350,430,420,10,70,0.0,15.36,8.38,0.0,4.19,7.68,88.13,10000,0.0,0.0,100.0,70,30,0.0,43.333333333333336,56.666666666666664,110,80,0.0,0.0,100.0,140,110,0.0,27.77777777777778,72.22222222222223,180,180,0.0,0.0,100.0,240,240,0.0,0.0,100.0,270,270,0.0,0.0,100.0,310,330,38.7962962962963,0.0,61.2037037037037,370,370,0.0,0.0,100.0,420,410,0.0,0.0,100.0,430,420
64,bad,bad,bad/bad,0.011101788123009104,0.011458706676667088,600,300,9100,420,490,500,530,80,40,12.0,0.0,0.0,6.0,6.0,3.0,91.0,10000,4.722222222222222,0.0,95.27777777777777,50,100,44.72222222222222,0.0,55.27777777777778,180,200,6.111111111111111,0.0,93.88888888888889,250,250,0.0,0.0,100.0,290,280,0.0,0.0,100.0,340,320,0.0,0.0,100.0,390,360,0.0,15.0,85.0,440,430,0.0,12.777777777777779,87.22222222222223,470,500,0.0,0.0,100.0,500,520,0.0,0.0,100.0,500,530
81,bad,bad,bad/bad,0.008853232764072228,0.0075258874483483396,300,0,9700,290,340,340,340,50,0,6.0,0.0,0.0,0.0,3.0,0.0,97.0,10000,0.0,0.0,100.0,60,80,27.77777777777778,0.0,72.22222222222223,150,130,0.0,0.0,100.0,190,170,0.0,0.0,100.0,220,200,0.0,0.0,100.0,240,250,0.0,0.0,100.0,260,270,0.0,0.0,100.0,290,280,0.0,0.0,100.0,320,310,0.0,0.0,100.0,340,330,0.0,0.0,100.0,340,340
82,bad,bad,bad/bad,0.010575777168077437,0.008725296233644507,0,1344,8656,460,360,460,430,0,70,0.0,20.88,0.0,6.0,0.0,13.44,86.56,10000,0.0,0.0,100.0,40,60,0.0,0.0,100.0,110,90,0.0,6.851851851851852,93.14814814814815,170,120,0.0,72.22222222222223,27.77777777777778,230,190,0.0,17.59259259259259,82.4074074074074,250,230,0.0,0.0,100.0,310,270,0.0,27.77777777777778,72.22222222222223,360,340,0.0,0.0,100.0,410,380,0.0,0.0,100.0,460,420,0.0,0.0,100.0,460,430
88,bad,bad,bad/bad,0.00872075331554485,0.012516955446676269,2401,0,7599,260,480,460,480,200,0,19.04,0.0,28.98,0.0,24.01,0.0,75.99,10000,0.0,0.0,100.0,20,40,32.592592592592595,0.0,67.4074074074074,50,90,15.092592592592593,0.0,84.9074074074074,100,140,12.685185185185185,0.0,87.31481481481481,170,190,27.77777777777778,0.0,72.22222222222223,230,250,23.24074074074074,0.0,76.75925925925925,240,310,72.22222222222223,0.0,27.77777777777778,320,360,10.925925925925926,0.0,89.07407407407408,380,390,27.77777777777778,0.0,72.22222222222223,440,470,0.0,0.0,100.0,460,480
92,bad,bad,bad/bad,0.014451792324756022,0.0121787378749222,0,1046,8954,490,410,490,460,0,50,0.0,0.0,0.0,20.92,0.0,10.46,89.54,10000,0.0,0.0,100.0,40,40,0.0,0.0,100.0,120,90,0.0,0.0,100.0,170,160,0.0,0.0,100.0,230,200,0.0,0.0,100.0,290,250,0.0,27.77777777777778,72.22222222222223,330,300,0.0,41.2962962962963,58.7037037037037,380,340,0.0,27.77777777777778,72.22222222222223,430,410,0.0,0.0,100.0,460,450,0.0,0.0,100.0,490,460
93,bad,bad,bad/bad,0.010838328475998528,0.014536677852472155,1287,0,8713,420,550,530,550,110,0,2.06,0.0,23.68,0.0,12.87,0.0,87.13,10000,0.0,0.0,100.0,40,60,0.0,0.0,100.0,90,120,0.0,0.0,100.0,160,180,0.0,0.0,100.0,210,250,9.537037037037036,0.0,90.46296296296296,240,300,72.22222222222223,0.0,27.77777777777778,310,360,37.407407407407405,0.0,62.592592592592595,410,430,0.0,0.0,100.0,460,490,0.0,0.0,100.0,500,540,0.0,0.0,100.0,530,550
95,bad,bad,bad/bad,0.013529286387288285,0.009084636398790511,0,72,9928,440,380,440,380,0,0,0.0,0.0,0.0,1.44,0.0,0.72,99.28,10000,0.0,0.0,100.0,40,60,0.0,0.0,100.0,90,110,0.0,0.0,100.0,150,150,0.0,0.0,100.0,200,190,0.0,0.0,100.0,230,240,0.0,0.0,100.0,250,270,0.0,0.0,100.0,300,310,0.0,0.0,100.0,330,340,0.0,0.0,100.0,400,370,0.0,25.714285714285715,74.28571428571429,440,380
97,bad,bad,bad/bad,0.011778367222878212,0.008565161420590401,0,2182,7818,450,280,450,440,0,160,0.0,10.82,0.0,32.82,0.0,21.82,78.18,10000,0.0,0.0,100.0,70,40,0.0,0.0,100.0,110,80,0.0,27.77777777777778,72.22222222222223,150,130,0.0,0.0,100.0,200,160,0.0,22.314814814814813,77.68518518518519,250,200,0.0,27.22222222222222,72.77777777777777,280,240,0.0,6.018518518518518,93.98148148148148,320,280,0.0,90.92592592592592,9.074074074074074,390,340,0.0,27.77777777777778,72.22222222222223,450,410,0.0,0.0,100.0,450,440
98,bad,bad,bad/bad,0.00920271079850857,0.006620083018456822,0,300,9700,320,310,320,340,0,30,0.0,0.0,0.0,6.0,0.0,3.0,97.0,10000,0.0,0.0,100.0,30,30,0.0,0.0,100.0,70,80,0.0,0.0,100.0,120,140,0.0,0.0,100.0,160,180,0.0,0.0,100.0,190,190,0.0,0.0,100.0,220,200,0.0,27.77777777777778,72.22222222222223,260,250,0.0,0.0,100.0,280,300,0.0,0.0,100.0,310,330,0.0,0.0,100.0,320,340
99,bad,bad,bad/bad,0.00843327060932093,0.014238842550654413,900,600,8500,330,450,430,470,100,20,6.0,12.0,12.0,0.0,9.0,6.0,85.0,10000,2.685185185185185,0.0,97.31481481481481,40,90,25.09259259259259,0.0,74.9074074074074,130,90,0.0,27.77777777777778,72.22222222222223,170,130,0.0,27.77777777777778,72.22222222222223,230,200,0.0,0.0,100.0,240,240,0.0,0.0,100.0,260,300,0.0,0.0,100.0,310,340,27.77777777777778,0.0,72.22222222222223,360,380,27.77777777777778,0.0,72.22222222222223,430,460,0.0,0.0,100.0,430,470
102,bad,bad,bad/bad,0.010772736048078645,0.005166432886273349,0,746,9254,320,230,320,280,0,50,0.0,14.92,0.0,0.0,0.0,7.46,92.54,10000,0.0,0.0,100.0,40,30,0.0,39.53703703703704,60.46296296296296,90,40,0.0,1.7592592592592593,98.24074074074075,90,70,0.0,0.0,100.0,130,90,0.0,27.77777777777778,72.22222222222223,170,150,0.0,0.0,100.0,180,200,0.0,0.0,100.0,230,220,0.0,0.0,100.0,270,250,0.0,0.0,100.0,320,280,0.0,0.0,100.0,320,280
111,bad,bad,bad/bad,0.011290987205979618,0.012938433837022393,300,334,9366,420,400,430,410,10,10,6.0,0.0,0.0,6.68,3.0,3.34,93.66,10000,0.0,0.0,100.0,40,80,27.77777777777778,0.0,72.22222222222223,90,110,0.0,0.0,100.0,170,170,0.0,0.0,100.0,220,190,0.0,0.0,100.0,250,240,0.0,0.0,100.0,310,290,0.0,0.0,100.0,330,330,0.0,0.0,100.0,390,360,0.0,30.925925925925927,69.07407407407408,430,400,0.0,0.0,100.0,430,410
116,bad,bad,bad/bad,0.009369436079236898,0.009446084796607936,0,300,9700,330,320,330,320,0,0,0.0,0.0,0.0,6.0,0.0,3.0,97.0,10000,0.0,0.0,100.0,40,30,0.0,0.0,100.0,80,60,0.0,0.0,100.0,130,120,0.0,0.0,100.0,180,150,0.0,0.0,100.0,220,190,0.0,0.0,100.0,240,200,0.0,27.77777777777778,72.22222222222223,250,240,0.0,0.0,100.0,280,270,0.0,0.0,100.0,330,310,0.0,0.0,100.0,330,320
119,bad,bad,bad/bad,0.008739924475748596,0.009685919254386477,300,600,9100,410,360,440,430,30,70,0.0,6.0,6.0,6.0,3.0,6.0,91.0,10000,0.0,0.0,100.0,60,80,0.0,0.0,100.0,120,110,0.0,0.0,100.0,170,150,0.0,27.77777777777778,72.22222222222223,240,210,0.0,0.0,100.0,250,280,24.074074074074073,0.0,75.92592592592592,280,310,3.7037037037037037,0.0,96.29629629629629,350,330,0.0,27.77777777777778,72.22222222222223,400,370,0.0,0.0,100.0,430,430,0.0,0.0,100.0,440,430
126,bad,bad,bad/bad,0.010390279209024147,0.004556147709877833,0,1288,8712,330,240,330,340,0,100,0.0,0.0,0.0,25.76,0.0,12.88,87.12,10000,0.0,0.0,100.0,20,30,0.0,0.0,100.0,40,70,0.0,0.0,100.0,70,80,0.0,0.0,100.0,90,100,0.0,0.0,100.0,140,120,0.0,35.925925925925924,64.07407407407408,220,200,0.0,27.77777777777778,72.22222222222223,260,230,0.0,27.77777777777778,72.22222222222223,300,260,0.0,27.77777777777778,72.22222222222223,330,330,0.0,0.0,100.0,330,340
131,bad,bad,bad/bad,0.011061739666665222,0.011984042444666415,0,520,9480,460,380,460,450,0,70,0.0,0.0,0.0,10.4,0.0,5.2,94.8,10000,0.0,0.0,100.0,40,40,0.0,0.0,100.0,80,90,0.0,0.0,100.0,150,140,0.0,0.0,100.0,180,180,0.0,0.0,100.0,240,210,0.0,0.0,100.0,260,250,0.0,0.0,100.0,300,290,0.0,2.685185185185185,97.31481481481481,370,320,0.0,25.09259259259259,74.9074074074074,440,400,0.0,78.57142857142857,21.428571428571427,460,450
132,bad,bad,bad/bad,0.012401606305068561,0.010942845984751632,300,774,8926,440,360,470,440,30,80,0.0,6.0,6.0,9.48,3.0,7.74,89.26,10000,0.0,0.0,100.0,40,20,0.0,0.0,100.0,110,70,0.0,27.77777777777778,72.22222222222223,160,160,0.0,0.0,100.0,190,190,0.0,0.0,100.0,230,250,0.0,0.0,100.0,250,290,27.77777777777778,0.0,72.22222222222223,300,310,0.0,0.0,100.0,380,350,0.0,43.888888888888886,56.111111111111114,460,430,0.0,0.0,100.0,470,440
133,bad,bad,bad/bad,0.010020224140455156,0.00726707400160422,0,990,9010,340,220,340,320,0,100,0.0,12.0,0.0,7.8,0.0,9.9,90.1,10000,0.0,0.0,100.0,40,30,0.0,0.0,100.0,100,60,0.0,27.77777777777778,72.22222222222223,140,140,0.0,0.0,100.0,200,160,0.0,27.77777777777778,72.22222222222223,220,220,0.0,0.0,100.0,240,240,0.0,0.0,100.0,260,260,0.0,0.0,100.0,320,280,0.0,36.111111111111114,63.888888888888886,340,320,0.0,0.0,100.0,340,320
140,bad,bad,bad/bad,0.006433826590125515,0.013715805915946427,1972,0,8028,290,450,430,450,140,0,19.74,0.0,19.7,0.0,19.72,0.0,80.28,10000,5.0,0.0,95.0,10,60,26.296296296296298,0.0,73.70370370370371,60,90,27.77777777777778,0.0,72.22222222222223,150,150,0.0,0.0,100.0,180,190,32.31481481481482,0.0,67.68518518518519,230,270,90.46296296296296,0.0,9.537037037037036,270,320,0.7407407407407407,0.0,99.25925925925925,320,340,0.0,0.0,100.0,360,380,0.0,0.0,100.0,420,430,0.0,0.0,100.0,430,450
141,bad,bad,bad/bad,0.0027629231552723423,0.006461129631528277,600,403,8997,170,270,240,280,70,10,0.0,8.06,12.0,0.0,6.0,4.03,89.97,10000,0.0,0.0,100.0,40,10,0.0,37.31481481481482,62.68518518518518,70,30,0.0,0.0,100.0,80,70,0.0,0.0,100.0,90,120,0.0,0.0,100.0,120,140,27.77777777777778,0.0,72.22222222222223,170,200,27.77777777777778,0.0,72.22222222222223,210,250,0.0,0.0,100.0,240,260,0.0,0.0,100.0,240,280,0.0,0.0,100.0,240,280
145,bad,bad,bad/bad,0.00948719372450705,0.005964878764598226,0,1575,8425,370,230,370,340,0,110,0.0,6.0,0.0,25.5,0.0,15.75,84.25,10000,0.0,0.0,100.0,60,40,0.0,0.0,100.0,120,90,0.0,0.0,100.0,140,130,0.0,0.0,100.0,170,130,0.0,27.77777777777778,72.22222222222223,190,200,0.0,0.0,100.0,240,210,0.0,0.0,100.0,270,230,0.0,67.31481481481481,32.68518518518518,320,250,0.0,50.74074074074074,49.25925925925926,350,330,0.0,0.0,100.0,370,340
