episode,human_skill_label,shutter_skill_label,skill_pair,human_shooting_threshold,shutter_shooting_threshold,human_support_frames,shutter_support_frames,idle_support_frames,human_score_without_nao,shutter_score_without_nao,human_score_with_nao,shutter_score_with_nao,nao_to_human,nao_to_shutter,first_half_human_support_pct,first_half_shutter_support_pct,second_half_human_support_pct,second_half_shutter_support_pct,nao_action_support_human_pct,nao_action_support_shutter_pct,nao_action_center_idle_pct,episode_frames,bucket_1_support_human_pct,bucket_1_support_shutter_pct,bucket_1_center_idle_pct,bucket_1_human_score_with_nao,bucket_1_shutter_score_with_nao,bucket_2_support_human_pct,bucket_2_support_shutter_pct,bucket_2_center_idle_pct,bucket_2_human_score_with_nao,bucket_2_shutter_score_with_nao,bucket_3_support_human_pct,bucket_3_support_shutter_pct,bucket_3_center_idle_pct,bucket_3_human_score_with_nao,bucket_3_shutter_score_with_nao,bucket_4_support_human_pct,bucket_4_support_shutter_pct,bucket_4_center_idle_pct,bucket_4_human_score_with_nao,bucket_4_shutter_score_with_nao,bucket_5_support_human_pct,bucket_5_support_shutter_pct,bucket_5_center_idle_pct,bucket_5_human_score_with_nao,bucket_5_shutter_score_with_nao,bucket_6_support_human_pct,bucket_6_support_shutter_pct,bucket_6_center_idle_pct,bucket_6_human_score_with_nao,bucket_6_shutter_score_with_nao,bucket_7_support_human_pct,bucket_7_support_shutter_pct,bucket_7_center_idle_pct,bucket_7_human_score_with_nao,bucket_7_shutter_score_with_nao,bucket_8_support_human_pct,bucket_8_support_shutter_pct,bucket_8_center_idle_pct,bucket_8_human_score_with_nao,bucket_8_shutter_score_with_nao,bucket_9_support_human_pct,bucket_9_support_shutter_pct,bucket_9_center_idle_pct,bucket_9_human_score_with_nao,bucket_9_shutter_score_with_nao,bucket_10_support_human_pct,bucket_10_support_shutter_pct,bucket_10_center_idle_pct,bucket_10_human_score_with_nao,bucket_10_shutter_score_with_nao
50,bad,good,bad/good,0.012366078025886854,0.15052414867784583,3242,0,6758,390,720,680,720,290,0,30.26,0.0,34.58,0.0,32.42,0.0,67.58,10000,26.944444444444443,0.0,73.05555555555556,90,120,29.166666666666668,0.0,70.83333333333333,150,200,28.425925925925927,0.0,71.57407407407408,230,250,46.851851851851855,0.0,53.148148148148145,310,340,8.703703703703704,0.0,91.29629629629629,370,390,55.648148148148145,0.0,44.351851851851855,470,500,9.62962962962963,0.0,90.37037037037037,500,520,40.27777777777778,0.0,59.72222222222222,550,590,28.61111111111111,0.0,71.38888888888889,640,690,100.0,0.0,0.0,680,720
61,bad,good,bad/good,0.011196905892452189,0.11953461736115265,2836,0,7164,390,720,720,720,330,0,27.52,0.0,29.2,0.0,28.36,0.0,71.64,10000,25.27777777777778,0.0,74.72222222222223,50,110,46.574074074074076,0.0,53.425925925925924,160,200,27.77777777777778,0.0,72.22222222222223,230,250,24.537037037037038,0.0,75.46296296296296,310,330,3.240740740740741,0.0,96.75925925925925,380,390,49.25925925925926,0.0,50.74074074074074,470,500,0.0,0.0,100.0,510,550,58.148148148148145,0.0,41.851851851851855,600,620,27.77777777777778,0.0,72.22222222222223,700,710,0.0,0.0,100.0,720,720
63,bad,good,bad/good,0.018735143509391657,0.19302452374489193,3547,0,6453,470,710,690,710,220,0,26.3,0.0,44.64,0.0,35.47,0.0,64.53,10000,19.62962962962963,0.0,80.37037037037037,70,120,18.796296296296298,0.0,81.20370370370371,140,170,27.77777777777778,0.0,72.22222222222223,210,220,0.0,0.0,100.0,250,290,55.55555555555556,0.0,44.44444444444444,370,370,52.03703703703704,0.0,47.96296296296296,430,490,30.64814814814815,0.0,69.35185185185185,500,560,34.53703703703704,0.0,65.46296296296296,570,620,72.22222222222223,0.0,27.77777777777778,660,700,66.42857142857143,0.0,33.57142857142857,690,710
71,bad,good,bad/good,0.006888091142320642,0.14225501744212196,6315,0,3685,270,760,740,760,470,0,86.64,0.0,39.66,0.0,63.15,0.0,36.85,10000,38.7962962962963,0.0,61.2037037037037,60,130,100.0,0.0,0.0,190,240,71.11111111111111,0.0,28.88888888888889,250,320,100.0,0.0,0.0,310,410,91.20370370370371,0.0,8.796296296296296,430,450,27.77777777777778,0.0,72.22222222222223,490,520,30.74074074074074,0.0,69.25925925925925,530,600,69.53703703703704,0.0,30.462962962962962,630,670,46.01851851851852,0.0,53.98148148148148,710,750,36.785714285714285,0.0,63.214285714285715,740,760
73,bad,good,bad/good,0.010406826334866103,0.12141872198187337,5010,0,4990,380,740,740,740,360,0,82.2,0.0,18.0,0.0,50.1,0.0,49.9,10000,36.2037037037037,0.0,63.7962962962963,60,130,100.0,0.0,0.0,180,240,100.0,0.0,0.0,240,310,72.22222222222223,0.0,27.77777777777778,300,370,72.12962962962963,0.0,27.87037037037037,420,460,27.77777777777778,0.0,72.22222222222223,510,490,0.0,0.0,100.0,570,600,24.074074074074073,0.0,75.92592592592592,650,670,24.35185185185185,0.0,75.64814814814815,720,740,27.5,0.0,72.5,740,740
74,bad,good,bad/good,0.01186489099350704,0.13575810501828328,2634,0,7366,420,720,660,720,240,0,35.98,0.0,16.7,0.0,26.34,0.0,73.66,10000,0.0,0.0,100.0,70,110,68.61111111111111,0.0,31.38888888888889,170,200,0.0,0.0,100.0,230,250,64.44444444444444,0.0,35.55555555555556,290,340,33.51851851851852,0.0,66.48148148148148,390,400,27.77777777777778,0.0,72.22222222222223,470,490,0.0,0.0,100.0,510,520,0.0,0.0,100.0,570,570,23.61111111111111,0.0,76.38888888888889,610,680,100.0,0.0,0.0,660,720
75,bad,good,bad/good,0.011782691928432065,0.10203514210911507,2612,0,7388,430,670,700,670,270,0,39.46,0.0,12.78,0.0,26.12,0.0,73.88,10000,24.814814814814813,0.0,75.18518518518519,30,120,72.22222222222223,0.0,27.77777777777778,110,190,33.7037037037037,0.0,66.29629629629629,240,280,27.77777777777778,0.0,72.22222222222223,320,340,24.166666666666668,0.0,75.83333333333333,430,420,3.611111111111111,0.0,96.38888888888889,490,490,0.0,0.0,100.0,520,560,27.77777777777778,0.0,72.22222222222223,590,630,27.77777777777778,0.0,72.22222222222223,680,670,0.0,0.0,100.0,700,670
76,bad,good,bad/good,0.010335312380058595,0.12898586640552676,4744,0,5256,360,670,660,670,300,0,51.74,0.0,43.14,0.0,47.44,0.0,52.56,10000,27.77777777777778,0.0,72.22222222222223,60,90,43.98148148148148,0.0,56.01851851851852,120,160,61.388888888888886,0.0,38.611111111111114,210,230,27.77777777777778,0.0,72.22222222222223,240,290,78.61111111111111,0.0,21.38888888888889,310,410,100.0,0.0,0.0,450,500,57.03703703703704,0.0,42.96296296296296,500,580,14.907407407407407,0.0,85.0925925925926,570,610,27.77777777777778,0.0,72.22222222222223,640,660,0.0,0.0,100.0,660,670
77,bad,good,bad/good,0.009062810147999917,0.15967862751217682,2834,0,7166,390,730,730,730,340,0,38.68,0.0,18.0,0.0,28.34,0.0,71.66,10000,10.555555555555555,0.0,89.44444444444444,60,120,72.22222222222223,0.0,27.77777777777778,180,240,40.74074074074074,0.0,59.25925925925926,240,280,27.77777777777778,0.0,72.22222222222223,350,340,27.77777777777778,0.0,72.22222222222223,430,430,0.0,0.0,100.0,500,500,27.037037037037038,0.0,72.96296296296296,540,570,27.40740740740741,0.0,72.5925925925926,610,620,3.7037037037037037,0.0,96.29629629629629,670,720,97.14285714285714,0.0,2.857142857142857,730,730
83,bad,good,bad/good,0.01228572711617685,0.16283262674884966,2407,0,7593,420,680,610,680,190,0,32.24,0.0,15.9,0.0,24.07,0.0,75.93,10000,32.592592592592595,0.0,67.4074074074074,50,110,61.111111111111114,0.0,38.888888888888886,180,210,27.77777777777778,0.0,72.22222222222223,230,250,17.962962962962962,0.0,82.03703703703704,300,330,9.814814814814815,0.0,90.18518518518519,390,380,0.0,0.0,100.0,440,460,0.0,0.0,100.0,480,500,0.0,0.0,100.0,540,540,47.68518518518518,0.0,52.31481481481482,590,680,100.0,0.0,0.0,610,680
100,bad,good,bad/good,0.011845669415190963,0.14831386523410173,3435,0,6565,410,770,740,770,330,0,40.14,0.0,28.56,0.0,34.35,0.0,65.65,10000,16.944444444444443,0.0,83.05555555555556,30,80,44.44444444444444,0.0,55.55555555555556,140,210,26.38888888888889,0.0,73.61111111111111,240,250,27.77777777777778,0.0,72.22222222222223,300,360,70.27777777777777,0.0,29.72222222222222,420,470,0.8333333333333334,0.0,99.16666666666667,490,510,39.25925925925926,0.0,60.74074074074074,560,640,64.35185185185185,0.0,35.648148148148145,670,710,27.77777777777778,0.0,72.22222222222223,720,750,0.0,0.0,100.0,740,770
108,bad,good,bad/good,0.014102791021224834,0.1495825887887945,4442,0,5558,380,770,730,770,350,0,70.84,0.0,18.0,0.0,44.42,0.0,55.58,10000,42.31481481481482,0.0,57.68518518518518,40,120,100.0,0.0,0.0,180,240,47.407407407407405,0.0,52.592592592592595,240,290,97.03703703703704,0.0,2.962962962962963,330,370,41.2037037037037,0.0,58.7962962962963,420,460,27.77777777777778,0.0,72.22222222222223,500,540,27.77777777777778,0.0,72.22222222222223,600,620,27.77777777777778,0.0,72.22222222222223,700,710,0.0,0.0,100.0,720,750,0.0,0.0,100.0,730,770
