episode,human_skill_label,shutter_skill_label,skill_pair,human_shooting_threshold,shutter_shooting_threshold,human_support_frames,shutter_support_frames,idle_support_frames,human_score_without_nao,shutter_score_without_nao,human_score_with_nao,shutter_score_with_nao,nao_to_human,nao_to_shutter,first_half_human_support_pct,first_half_shutter_support_pct,second_half_human_support_pct,second_half_shutter_support_pct,nao_action_support_human_pct,nao_action_support_shutter_pct,nao_action_center_idle_pct,episode_frames,bucket_1_support_human_pct,bucket_1_support_shutter_pct,bucket_1_center_idle_pct,bucket_1_human_score_with_nao,bucket_1_shutter_score_with_nao,bucket_2_support_human_pct,bucket_2_support_shutter_pct,bucket_2_center_idle_pct,bucket_2_human_score_with_nao,bucket_2_shutter_score_with_nao,bucket_3_support_human_pct,bucket_3_support_shutter_pct,bucket_3_center_idle_pct,bucket_3_human_score_with_nao,bucket_3_shutter_score_with_nao,bucket_4_support_human_pct,bucket_4_support_shutter_pct,bucket_4_center_idle_pct,bucket_4_human_score_with_nao,bucket_4_shutter_score_with_nao,bucket_5_support_human_pct,bucket_5_support_shutter_pct,bucket_5_center_idle_pct,bucket_5_human_score_with_nao,bucket_5_shutter_score_with_nao,bucket_6_support_human_pct,bucket_6_support_shutter_pct,bucket_6_center_idle_pct,bucket_6_human_score_with_nao,bucket_6_shutter_score_with_nao,bucket_7_support_human_pct,bucket_7_support_shutter_pct,bucket_7_center_idle_pct,bucket_7_human_score_with_nao,bucket_7_shutter_score_with_nao,bucket_8_support_human_pct,bucket_8_support_shutter_pct,bucket_8_center_idle_pct,bucket_8_human_score_with_nao,bucket_8_shutter_score_with_nao,bucket_9_support_human_pct,bucket_9_support_shutter_pct,bucket_9_center_idle_pct,bucket_9_human_score_with_nao,bucket_9_shutter_score_with_nao,bucket_10_support_human_pct,bucket_10_support_shutter_pct,bucket_10_center_idle_pct,bucket_10_human_score_with_nao,bucket_10_shutter_score_with_nao
65,good,bad,good/bad,0.13677406898567387,0.006405002909035157,0,6414,3586,810,280,810,740,0,460,0.0,74.34,0.0,53.94,0.0,64.14,35.86,10000,0.0,16.38888888888889,83.61111111111111,90,60,0.0,39.166666666666664,60.833333333333336,200,110,0.0,94.9074074074074,5.092592592592593,290,220,0.0,100.0,0.0,390,310,0.0,93.70370370370371,6.296296296296297,470,430,0.0,32.870370370370374,67.12962962962963,520,490,0.0,91.57407407407408,8.425925925925926,660,530,0.0,89.35185185185185,10.648148148148149,730,700,0.0,27.77777777777778,72.22222222222223,780,740,0.0,31.428571428571427,68.57142857142857,810,740
68,good,bad,good/bad,0.14536183442091266,0.007803139123990948,0,5297,4703,710,290,710,680,0,390,0.0,70.94,0.0,35.0,0.0,52.97,47.03,10000,0.0,15.37037037037037,84.62962962962963,120,60,0.0,72.22222222222223,27.77777777777778,210,140,0.0,100.0,0.0,260,210,0.0,72.22222222222223,27.77777777777778,330,280,0.0,68.61111111111111,31.38888888888889,420,380,0.0,28.88888888888889,71.11111111111111,490,480,0.0,0.0,100.0,550,520,0.0,50.27777777777778,49.72222222222222,630,600,0.0,72.22222222222223,27.77777777777778,700,630,0.0,41.07142857142857,58.92857142857143,710,680
79,good,bad,good/bad,0.15143516336351187,0.014203755281143095,0,5033,4967,860,360,860,780,0,420,0.0,47.78,0.0,52.88,0.0,50.33,49.67,10000,0.0,27.77777777777778,72.22222222222223,120,90,0.0,37.22222222222222,62.77777777777778,220,190,0.0,48.7962962962963,51.2037037037037,330,280,0.0,50.55555555555556,49.44444444444444,400,330,0.0,56.851851851851855,43.148148148148145,500,480,0.0,43.611111111111114,56.388888888888886,590,510,0.0,67.5925925925926,32.407407407407405,680,650,0.0,35.648148148148145,64.35185185185185,770,720,0.0,72.03703703703704,27.962962962962962,840,770,0.0,100.0,0.0,860,780
84,good,bad,good/bad,0.20285629993719761,0.009838067991013267,0,6226,3774,860,340,860,800,0,460,0.0,53.98,0.0,70.54,0.0,62.26,37.74,10000,0.0,39.907407407407405,60.092592592592595,110,50,0.0,49.44444444444444,50.55555555555556,220,140,0.0,58.611111111111114,41.388888888888886,330,250,0.0,45.74074074074074,54.25925925925926,430,360,0.0,56.2037037037037,43.7962962962963,500,460,0.0,72.22222222222223,27.77777777777778,580,530,0.0,100.0,0.0,720,620,0.0,42.22222222222222,57.77777777777778,790,750,0.0,86.20370370370371,13.796296296296296,840,770,0.0,100.0,0.0,860,800
85,good,bad,good/bad,0.12289083508574025,0.009407287223503077,0,3430,6570,610,310,610,560,0,250,0.0,50.24,0.0,18.36,0.0,34.3,65.7,10000,0.0,47.31481481481482,52.68518518518518,120,60,0.0,42.31481481481482,57.68518518518518,190,170,0.0,45.925925925925924,54.074074074074076,280,220,0.0,52.592592592592595,47.407407407407405,310,270,0.0,44.44444444444444,55.55555555555556,370,330,0.0,41.48148148148148,58.51851851851852,440,450,0.0,0.0,100.0,490,480,0.0,0.0,100.0,530,500,0.0,30.0,70.0,580,530,0.0,52.142857142857146,47.857142857142854,610,560
86,good,bad,good/bad,0.18414890555445226,0.011077943260304687,0,4667,5333,730,370,730,680,0,310,0.0,66.22,0.0,27.12,0.0,46.67,53.33,10000,0.0,48.05555555555556,51.94444444444444,130,40,0.0,55.925925925925924,44.074074074074076,220,190,0.0,58.148148148148145,41.851851851851855,320,250,0.0,72.22222222222223,27.77777777777778,370,310,0.0,72.22222222222223,27.77777777777778,460,400,0.0,14.444444444444445,85.55555555555556,500,480,0.0,27.77777777777778,72.22222222222223,570,540,0.0,48.888888888888886,51.111111111111114,630,600,0.0,28.14814814814815,71.85185185185185,690,670,0.0,24.285714285714285,75.71428571428571,730,680
91,good,bad,good/bad,0.19747757627205265,0.008727773340955213,0,5056,4944,700,350,700,650,0,300,0.0,55.94,0.0,45.18,0.0,50.56,49.44,10000,0.0,27.87037037037037,72.12962962962963,90,60,0.0,41.574074074074076,58.425925925925924,180,120,0.0,70.0925925925926,29.90740740740741,220,170,0.0,59.81481481481482,40.18518518518518,280,240,0.0,59.629629629629626,40.370370370370374,360,290,0.0,72.22222222222223,27.77777777777778,440,380,0.0,54.53703703703704,45.46296296296296,480,480,0.0,0.9259259259259259,99.07407407407408,570,530,0.0,76.38888888888889,23.61111111111111,670,630,0.0,19.642857142857142,80.35714285714286,700,650
94,good,bad,good/bad,0.1141030911763456,0.008852056508200461,0,5491,4509,750,250,750,750,0,500,0.0,74.26,0.0,35.56,0.0,54.91,45.09,10000,0.0,65.27777777777777,34.72222222222222,140,80,0.0,72.22222222222223,27.77777777777778,230,120,0.0,100.0,0.0,290,240,0.0,63.7037037037037,36.2962962962963,340,310,0.0,42.592592592592595,57.407407407407405,450,410,0.0,27.77777777777778,72.22222222222223,500,490,0.0,4.2592592592592595,95.74074074074075,570,520,0.0,58.888888888888886,41.111111111111114,680,570,0.0,72.22222222222223,27.77777777777778,740,740,0.0,5.714285714285714,94.28571428571429,750,750
96,good,bad,good/bad,0.12435502151298636,0.013815026872894681,0,5892,4108,760,370,760,720,0,350,0.0,47.1,0.0,70.74,0.0,58.92,41.08,10000,0.0,20.74074074074074,79.25925925925925,110,70,0.0,31.75925925925926,68.24074074074075,210,190,0.0,3.0555555555555554,96.94444444444444,270,230,0.0,62.5,37.5,330,270,0.0,100.0,0.0,410,340,0.0,73.42592592592592,26.574074074074073,490,460,0.0,59.166666666666664,40.833333333333336,570,490,0.0,100.0,0.0,640,590,0.0,72.22222222222223,27.77777777777778,750,680,0.0,87.5,12.5,760,720
101,good,bad,good/bad,0.12826585175920827,0.007981323134349587,0,6990,3010,770,280,770,730,0,450,0.0,69.4,0.0,70.4,0.0,69.9,30.1,10000,0.0,0.0,100.0,110,80,0.0,76.85185185185185,23.14814814814815,230,160,0.0,100.0,0.0,290,240,0.0,44.44444444444444,55.55555555555556,370,310,0.0,100.0,0.0,480,420,0.0,72.22222222222223,27.77777777777778,540,480,0.0,100.0,0.0,630,530,0.0,100.0,0.0,730,660,0.0,27.77777777777778,72.22222222222223,760,710,0.0,100.0,0.0,770,730
