episode,human_skill_label,shutter_skill_label,skill_pair,human_shooting_threshold,shutter_shooting_threshold,human_support_frames,shutter_support_frames,idle_support_frames,human_score_without_nao,shutter_score_without_nao,human_score_with_nao,shutter_score_with_nao,nao_to_human,nao_to_shutter,first_half_human_support_pct,first_half_shutter_support_pct,second_half_human_support_pct,second_half_shutter_support_pct,nao_action_support_human_pct,nao_action_support_shutter_pct,nao_action_center_idle_pct,episode_frames,bucket_1_support_human_pct,bucket_1_support_shutter_pct,bucket_1_center_idle_pct,bucket_1_human_score_with_nao,bucket_1_shutter_score_with_nao,bucket_2_support_human_pct,bucket_2_support_shutter_pct,bucket_2_center_idle_pct,bucket_2_human_score_with_nao,bucket_2_shutter_score_with_nao,bucket_3_support_human_pct,bucket_3_support_shutter_pct,bucket_3_center_idle_pct,bucket_3_human_score_with_nao,bucket_3_shutter_score_with_nao,bucket_4_support_human_pct,bucket_4_support_shutter_pct,bucket_4_center_idle_pct,bucket_4_human_score_with_nao,bucket_4_shutter_score_with_nao,bucket_5_support_human_pct,bucket_5_support_shutter_pct,bucket_5_center_idle_pct,bucket_5_human_score_with_nao,bucket_5_shutter_score_with_nao,bucket_6_support_human_pct,bucket_6_support_shutter_pct,bucket_6_center_idle_pct,bucket_6_human_score_with_nao,bucket_6_shutter_score_with_nao,bucket_7_support_human_pct,bucket_7_support_shutter_pct,bucket_7_center_idle_pct,bucket_7_human_score_with_nao,bucket_7_shutter_score_with_nao,bucket_8_support_human_pct,bucket_8_support_shutter_pct,bucket_8_center_idle_pct,bucket_8_human_score_with_nao,bucket_8_shutter_score_with_nao,bucket_9_support_human_pct,bucket_9_support_shutter_pct,bucket_9_center_idle_pct,bucket_9_human_score_with_nao,bucket_9_shutter_score_with_nao,bucket_10_support_human_pct,bucket_10_support_shutter_pct,bucket_10_center_idle_pct,bucket_10_human_score_with_nao,bucket_10_shutter_score_with_nao
45,good,bad,good/bad,0.11534896940071662,0.01325804618993658,3598,4431,1971,640,410,920,730,280,320,48.94,38.74,23.02,49.88,35.98,44.31,19.71,10000,43.425925925925924,49.25925925925926,7.314814814814815,90,90,27.12962962962963,49.351851851851855,23.51851851851852,230,180,37.870370370370374,6.481481481481482,55.648148148148145,280,250,25.462962962962962,67.31481481481481,7.222222222222222,390,330,92.68518518518519,6.944444444444445,0.37037037037037035,500,380,33.611111111111114,28.703703703703702,37.68518518518518,650,460,2.314814814814815,85.46296296296296,12.222222222222221,720,510,42.31481481481482,42.31481481481482,15.37037037037037,790,610,28.333333333333332,48.51851851851852,23.14814814814815,910,690,0.0,100.0,0.0,920,730
48,good,bad,good/bad,0.1562087702921687,0.009573756403401369,3610,4587,1803,600,420,850,650,250,230,36.48,51.88,35.72,39.86,36.1,45.87,18.03,10000,35.18518518518518,60.18518518518518,4.62962962962963,110,60,10.0,90.0,0.0,180,180,38.7037037037037,49.81481481481482,11.481481481481481,250,230,29.537037037037038,9.444444444444445,61.01851851851852,380,260,55.46296296296296,30.74074074074074,13.796296296296296,480,330,63.98148148148148,33.888888888888886,2.1296296296296298,570,400,39.907407407407405,20.555555555555557,39.53703703703704,690,490,7.87037037037037,75.27777777777777,16.85185185185185,750,570,42.5,54.81481481481482,2.685185185185185,830,640,42.857142857142854,0.0,57.142857142857146,850,650
49,good,bad,good/bad,0.20941223624601824,0.010198683318410364,1752,5884,2364,590,380,700,710,110,330,24.14,56.92,10.9,60.76,17.52,58.84,23.64,10000,0.0,27.12962962962963,72.87037037037037,110,130,8.518518518518519,65.92592592592592,25.555555555555557,180,230,4.166666666666667,80.0925925925926,15.74074074074074,250,300,34.53703703703704,58.7962962962963,6.666666666666667,340,360,64.53703703703704,31.574074074074073,3.888888888888889,390,380,0.0,72.77777777777777,27.22222222222222,460,500,0.0,71.57407407407408,28.425925925925927,490,530,19.90740740740741,53.98148148148148,26.11111111111111,570,600,16.75925925925926,70.83333333333333,12.407407407407407,640,690,53.214285714285715,46.785714285714285,0.0,700,710
60,good,bad,good/bad,0.11048241274955226,0.0051779617598749035,4087,4700,1213,450,170,700,480,250,310,52.62,41.0,29.12,53.0,40.87,47.0,12.13,10000,41.48148148148148,58.24074074074074,0.2777777777777778,120,30,0.9259259259259259,99.07407407407408,0.0,180,120,78.70370370370371,19.25925925925926,2.037037037037037,240,140,93.70370370370371,5.555555555555555,0.7407407407407407,340,150,28.796296296296298,7.685185185185185,63.51851851851852,420,180,17.12962962962963,60.370370370370374,22.5,490,250,8.24074074074074,69.62962962962963,22.12962962962963,550,270,50.55555555555556,49.44444444444444,0.0,610,380,58.888888888888886,41.111111111111114,0.0,700,420,0.0,95.71428571428571,4.285714285714286,700,480
63,good,bad,good/bad,0.1647888004996463,0.011734000830821854,3560,4072,2368,540,290,820,510,280,220,32.66,52.98,38.54,28.46,35.6,40.72,23.68,10000,0.0,84.25925925925925,15.74074074074074,80,130,64.07407407407408,28.88888888888889,7.037037037037037,190,170,0.0,46.388888888888886,53.611111111111114,250,250,48.7962962962963,37.68518518518518,13.518518518518519,350,320,38.333333333333336,48.05555555555556,13.61111111111111,450,350,35.092592592592595,64.62962962962963,0.2777777777777778,530,460,63.98148148148148,0.0,36.01851851851852,640,480,6.481481481481482,48.333333333333336,45.18518518518518,700,490,61.666666666666664,6.574074074074074,31.75925925925926,750,500,43.214285714285715,47.142857142857146,9.642857142857142,820,510
69,good,bad,good/bad,0.15702040917018195,0.012373097165680262,1631,6192,2177,620,350,750,810,130,460,11.48,65.1,21.14,58.74,16.31,61.92,21.77,10000,16.574074074074073,59.629629629629626,23.796296296296298,120,130,0.0,42.129629629629626,57.870370370370374,200,210,0.0,84.35185185185185,15.648148148148149,250,280,22.22222222222222,49.53703703703704,28.24074074074074,320,320,14.351851851851851,65.74074074074075,19.90740740740741,370,440,39.81481481481482,24.62962962962963,35.55555555555556,500,510,17.5,69.62962962962963,12.87037037037037,560,550,35.18518518518518,64.62962962962963,0.18518518518518517,660,660,5.37037037037037,87.12962962962963,7.5,740,770,0.0,100.0,0.0,750,810
72,good,bad,good/bad,0.15470356325181073,0.007418016499622353,2718,5672,1610,530,260,740,740,210,480,30.24,63.38,24.12,50.06,27.18,56.72,16.1,10000,0.0,74.62962962962963,25.37037037037037,70,100,0.8333333333333334,83.61111111111111,15.555555555555555,150,160,42.96296296296296,55.648148148148145,1.3888888888888888,230,250,31.666666666666668,44.074074074074076,24.25925925925926,310,340,64.53703703703704,35.46296296296296,0.0,460,390,42.77777777777778,55.833333333333336,1.3888888888888888,540,480,28.51851851851852,27.22222222222222,44.25925925925926,590,550,40.370370370370374,59.351851851851855,0.2777777777777778,690,610,0.0,88.05555555555556,11.944444444444445,730,730,0.0,5.0,95.0,740,740
78,good,bad,good/bad,0.13175818328846983,0.010227185490049,4272,4062,1666,570,340,830,610,260,270,50.26,36.26,35.18,44.98,42.72,40.62,16.66,10000,18.425925925925927,35.0,46.574074074074076,70,90,36.48148148148148,53.7037037037037,9.814814814814815,200,140,97.5925925925926,1.9444444444444444,0.46296296296296297,320,170,63.611111111111114,15.092592592592593,21.296296296296298,490,240,16.574074074074073,62.129629629629626,21.296296296296298,520,320,91.66666666666667,8.333333333333334,0.0,590,340,19.35185185185185,59.351851851851855,21.296296296296298,710,470,22.037037037037038,44.44444444444444,33.51851851851852,760,510,9.25925925925926,90.74074074074075,0.0,820,590,79.28571428571429,20.714285714285715,0.0,830,610
81,good,bad,good/bad,0.08809234375817863,0.005861533110289469,3102,4663,2235,480,260,620,670,140,410,31.14,49.66,30.9,43.6,31.02,46.63,22.35,10000,36.01851851851852,43.425925925925924,20.555555555555557,40,110,92.12962962962963,0.0,7.87037037037037,120,130,9.074074074074074,56.01851851851852,34.907407407407405,230,220,3.888888888888889,60.0,36.111111111111114,280,260,3.0555555555555554,70.46296296296296,26.48148148148148,310,350,56.94444444444444,41.111111111111114,1.9444444444444444,380,400,52.22222222222222,46.111111111111114,1.6666666666666667,490,480,29.074074074074073,34.81481481481482,36.111111111111114,530,550,1.2037037037037037,74.35185185185185,24.444444444444443,610,640,13.928571428571429,21.071428571428573,65.0,620,670
88,good,bad,good/bad,0.13980221227612602,0.011626083290653864,4092,3816,2092,560,380,840,600,280,220,38.8,38.22,43.04,38.1,40.92,38.16,20.92,10000,12.037037037037036,40.648148148148145,47.31481481481482,70,90,26.48148148148148,5.37037037037037,68.14814814814815,150,180,68.33333333333333,7.5,24.166666666666668,270,220,71.94444444444444,24.444444444444443,3.611111111111111,390,250,0.8333333333333334,98.98148148148148,0.18518518518518517,460,290,61.75925925925926,36.851851851851855,1.3888888888888888,540,340,84.35185185185185,12.962962962962964,2.685185185185185,640,390,0.0,72.03703703703704,27.962962962962962,720,500,51.75925925925926,30.0,18.24074074074074,800,560,5.357142857142857,94.64285714285714,0.0,840,600
93,good,bad,good/bad,0.14193725388880873,0.004556242114584627,2812,5710,1478,650,210,840,630,190,420,32.5,58.9,23.74,55.3,28.12,57.1,14.78,10000,43.333333333333336,51.111111111111114,5.555555555555555,90,110,1.8518518518518519,96.20370370370371,1.9444444444444444,200,180,31.574074074074073,48.7037037037037,19.72222222222222,250,250,58.05555555555556,35.18518518518518,6.7592592592592595,350,290,15.648148148148149,41.48148148148148,42.870370370370374,430,350,28.796296296296298,66.20370370370371,5.0,500,450,72.96296296296296,13.425925925925926,13.61111111111111,680,480,0.0,64.53703703703704,35.46296296296296,750,520,0.0,98.70370370370371,1.2962962962962963,820,600,31.428571428571427,50.714285714285715,17.857142857142858,840,630
96,good,bad,good/bad,0.1802630300473099,0.005918477096197221,2909,4266,2825,610,290,740,520,130,230,29.62,53.68,28.56,31.64,29.09,42.66,28.25,10000,30.462962962962962,47.5,22.037037037037038,110,60,19.62962962962963,80.27777777777777,0.09259259259259259,220,120,64.81481481481481,33.98148148148148,1.2037037037037037,330,130,12.12962962962963,60.55555555555556,27.314814814814813,460,230,10.092592592592593,26.203703703703702,63.7037037037037,480,260,53.7037037037037,21.574074074074073,24.72222222222222,530,300,23.333333333333332,29.90740740740741,46.75925925925926,580,380,55.18518518518518,42.129629629629626,2.685185185185185,670,460,0.0,27.037037037037038,72.96296296296296,740,500,0.0,99.64285714285714,0.35714285714285715,740,520
97,good,bad,good/bad,0.1936491342547821,0.007092000235160014,4997,3076,1927,620,210,940,430,320,220,48.78,31.78,51.16,29.74,49.97,30.76,19.27,10000,0.0,88.70370370370371,11.296296296296296,70,110,74.53703703703704,24.35185185185185,1.1111111111111112,220,170,71.66666666666667,26.296296296296298,2.037037037037037,310,210,72.5,0.0,27.5,400,230,7.12962962962963,7.777777777777778,85.0925925925926,480,240,52.03703703703704,1.8518518518518519,46.111111111111114,590,250,28.61111111111111,66.20370370370371,5.185185185185185,640,370,58.425925925925924,41.48148148148148,0.09259259259259259,750,400,71.85185185185185,28.14814814814815,0.0,900,430,100.0,0.0,0.0,940,430
104,good,bad,good/bad,0.20124813340428233,0.006908555717278049,2501,5014,2485,520,280,640,660,120,380,38.24,42.16,11.78,58.12,25.01,50.14,24.85,10000,3.5185185185185186,45.925925925925924,50.55555555555556,80,90,0.0,81.57407407407408,18.425925925925927,120,150,64.53703703703704,7.222222222222222,28.24074074074074,220,210,60.18518518518518,21.01851851851852,18.796296296296298,250,250,48.7962962962963,39.44444444444444,11.75925925925926,360,310,8.148148148148149,72.4074074074074,19.444444444444443,450,410,0.0,71.48148148148148,28.51851851851852,490,480,0.0,90.46296296296296,9.537037037037036,510,580,33.425925925925924,34.72222222222222,31.85185185185185,610,650,50.0,0.0,50.0,640,660
107,good,bad,good/bad,0.13432193683124896,0.010515641163304907,2273,5178,2549,580,390,680,730,100,340,37.34,51.64,8.12,51.92,22.73,51.78,25.49,10000,29.537037037037038,60.55555555555556,9.907407407407407,40,80,22.962962962962962,16.296296296296298,60.74074074074074,130,140,15.0,73.05555555555556,11.944444444444445,230,240,55.55555555555556,38.98148148148148,5.462962962962963,320,260,49.81481481481482,50.18518518518518,0.0,440,360,0.7407407407407407,62.77777777777778,36.48148148148148,490,480,33.05555555555556,46.2037037037037,20.74074074074074,540,530,0.0,83.42592592592592,16.574074074074073,620,650,3.7962962962962963,25.64814814814815,70.55555555555556,680,710,0.0,86.07142857142857,13.928571428571429,680,730
112,good,bad,good/bad,0.1847750742599325,0.006926817429518544,3585,4314,2101,460,290,680,700,220,410,44.72,38.02,26.98,48.26,35.85,43.14,21.01,10000,48.98148148148148,37.129629629629626,13.88888888888889,90,110,71.48148148148148,28.51851851851852,0.0,200,170,0.0,38.425925925925924,61.574074074074076,240,250,5.0,54.72222222222222,40.27777777777778,280,310,81.57407407407408,17.22222222222222,1.2037037037037037,350,350,12.87037037037037,81.75925925925925,5.37037037037037,440,490,0.0,75.55555555555556,24.444444444444443,480,570,44.44444444444444,37.03703703703704,18.51851851851852,490,610,41.666666666666664,29.074074074074073,29.25925925925926,600,700,100.0,0.0,0.0,680,700
113,good,bad,good/bad,0.17136591383364763,0.013092209013648442,1992,4958,3050,710,380,870,750,160,370,17.8,67.54,22.04,31.62,19.92,49.58,30.5,10000,0.0,82.12962962962963,17.87037037037037,120,150,55.648148148148145,15.37037037037037,28.98148148148148,250,230,0.0,69.35185185185185,30.64814814814815,340,290,0.0,89.72222222222223,10.277777777777779,460,360,26.75925925925926,56.111111111111114,17.12962962962963,580,480,15.37037037037037,11.481481481481481,73.14814814814815,660,510,6.481481481481482,90.74074074074075,2.7777777777777777,740,620,29.62962962962963,44.166666666666664,26.203703703703702,790,700,50.55555555555556,0.0,49.44444444444444,840,740,0.0,0.0,100.0,870,750
117,good,bad,good/bad,0.1795919882079796,0.009828498898975914,2497,5453,2050,570,350,780,880,210,530,34.84,49.5,15.1,59.56,24.97,54.53,20.5,10000,26.944444444444443,54.166666666666664,18.88888888888889,140,130,47.22222222222222,43.98148148148148,8.796296296296296,210,250,16.11111111111111,58.425925925925924,25.462962962962962,280,370,50.74074074074074,0.0,49.25925925925926,380,440,20.27777777777778,72.5925925925926,7.12962962962963,460,500,31.11111111111111,41.851851851851855,27.037037037037038,500,550,18.703703703703702,50.27777777777778,31.01851851851852,610,630,0.0,80.18518518518519,19.814814814814813,680,750,0.0,97.5925925925926,2.4074074074074074,750,870,77.5,22.5,0.0,780,880
119,good,bad,good/bad,0.13163168476320333,0.01360690330845915,2358,4262,3380,570,520,710,760,140,240,27.12,45.46,20.04,39.78,23.58,42.62,33.8,10000,49.351851851851855,49.53703703703704,1.1111111111111112,110,130,0.0,64.35185185185185,35.648148148148145,190,230,0.0,62.592592592592595,37.407407407407405,230,250,14.25925925925926,32.870370370370374,52.870370370370374,290,380,61.94444444444444,1.1111111111111112,36.94444444444444,400,440,1.9444444444444444,35.55555555555556,62.5,470,510,35.370370370370374,50.648148148148145,13.981481481481481,540,600,16.666666666666668,17.5,65.83333333333333,630,690,38.7962962962963,57.22222222222222,3.9814814814814814,690,730,0.0,89.64285714285714,10.357142857142858,710,760
120,good,bad,good/bad,0.1072408408647916,0.011317390449846467,2617,5408,1975,430,430,560,810,130,380,33.34,61.06,19.0,47.1,26.17,54.08,19.75,10000,46.48148148148148,38.7037037037037,14.814814814814815,100,100,21.01851851851852,69.62962962962963,9.351851851851851,170,180,0.0,78.70370370370371,21.296296296296298,230,250,40.18518518518518,56.111111111111114,3.7037037037037037,310,340,46.666666666666664,39.53703703703704,13.796296296296296,350,400,2.1296296296296298,18.88888888888889,78.98148148148148,410,470,6.666666666666667,84.81481481481481,8.518518518518519,450,550,6.111111111111111,91.11111111111111,2.7777777777777777,490,730,54.629629629629626,15.74074074074074,29.62962962962963,540,770,71.07142857142857,28.928571428571427,0.0,560,810
128,good,bad,good/bad,0.16513055132611368,0.006606007089057233,5066,3422,1512,530,240,750,490,220,250,60.36,43.64,40.96,24.8,50.66,34.22,15.12,10000,40.648148148148145,59.166666666666664,0.18518518518518517,80,90,14.722222222222221,85.27777777777777,0.0,160,120,49.81481481481482,50.18518518518518,0.0,220,200,99.81481481481481,0.0,0.18518518518518517,300,220,74.44444444444444,7.407407407407407,18.14814814814815,380,270,18.055555555555557,81.66666666666667,0.2777777777777778,490,390,65.92592592592592,22.22222222222222,11.851851851851851,580,440,30.0,0.0,70.0,640,490,68.79629629629629,10.925925925925926,20.27777777777778,740,490,26.428571428571427,0.0,73.57142857142857,750,490
132,good,bad,good/bad,0.17312831906897327,0.009171819860464763,4831,3191,1978,560,340,930,480,370,140,43.42,31.28,53.2,32.54,48.31,31.91,19.78,10000,7.222222222222222,69.62962962962963,23.14814814814815,90,130,39.907407407407405,47.03703703703704,13.055555555555555,230,180,49.25925925925926,11.296296296296296,39.44444444444444,270,230,93.33333333333333,0.0,6.666666666666667,440,240,11.296296296296296,16.85185185185185,71.85185185185185,500,260,12.777777777777779,65.64814814814815,21.574074074074073,580,280,42.77777777777778,55.648148148148145,1.5740740740740742,650,370,86.11111111111111,13.055555555555555,0.8333333333333334,750,420,98.33333333333333,1.4814814814814814,0.18518518518518517,900,470,24.285714285714285,57.142857142857146,18.571428571428573,930,480
140,good,bad,good/bad,0.11913440635368379,0.00944506726847638,4960,2469,2571,600,310,1030,560,430,250,43.84,33.02,55.36,16.36,49.6,24.69,25.71,10000,0.0,81.57407407407408,18.425925925925927,70,130,58.7962962962963,27.77777777777778,13.425925925925926,220,190,50.648148148148145,20.27777777777778,29.074074074074073,280,230,48.611111111111114,0.09259259259259259,51.2962962962963,430,250,44.907407407407405,23.14814814814815,31.944444444444443,540,320,30.185185185185187,22.59259259259259,47.22222222222222,620,410,81.57407407407408,16.75925925925926,1.6666666666666667,750,470,99.62962962962963,0.0,0.37037037037037035,950,490,21.48148148148148,34.351851851851855,44.166666666666664,1000,540,90.35714285714286,7.857142857142857,1.7857142857142858,1030,560
143,good,bad,good/bad,0.13504059583509392,0.01591228877820814,4539,3121,2340,550,440,830,620,280,180,46.06,37.62,44.72,24.8,45.39,31.21,23.4,10000,36.851851851851855,62.5,0.6481481481481481,120,100,59.53703703703704,40.46296296296296,0.0,210,190,3.240740740740741,16.85185185185185,79.9074074074074,280,240,49.166666666666664,21.203703703703702,29.62962962962963,370,290,64.44444444444444,33.148148148148145,2.4074074074074074,470,370,99.9074074074074,0.09259259259259259,0.0,560,430,8.518518518518519,14.444444444444445,77.03703703703704,640,500,8.703703703703704,77.22222222222223,14.074074074074074,720,550,80.74074074074075,7.037037037037037,12.222222222222221,790,610,35.357142857142854,61.785714285714285,2.857142857142857,830,620
