episode,human_skill_label,shutter_skill_label,skill_pair,human_shooting_threshold,shutter_shooting_threshold,human_support_frames,shutter_support_frames,idle_support_frames,human_score_without_nao,shutter_score_without_nao,human_score_with_nao,shutter_score_with_nao,nao_to_human,nao_to_shutter,first_half_human_support_pct,first_half_shutter_support_pct,second_half_human_support_pct,second_half_shutter_support_pct,nao_action_support_human_pct,nao_action_support_shutter_pct,nao_action_center_idle_pct,episode_frames,bucket_1_support_human_pct,bucket_1_support_shutter_pct,bucket_1_center_idle_pct,bucket_1_human_score_with_nao,bucket_1_shutter_score_with_nao,bucket_2_support_human_pct,bucket_2_support_shutter_pct,bucket_2_center_idle_pct,bucket_2_human_score_with_nao,bucket_2_shutter_score_with_nao,bucket_3_support_human_pct,bucket_3_support_shutter_pct,bucket_3_center_idle_pct,bucket_3_human_score_with_nao,bucket_3_shutter_score_with_nao,bucket_4_support_human_pct,bucket_4_support_shutter_pct,bucket_4_center_idle_pct,bucket_4_human_score_with_nao,bucket_4_shutter_score_with_nao,bucket_5_support_human_pct,bucket_5_support_shutter_pct,bucket_5_center_idle_pct,bucket_5_human_score_with_nao,bucket_5_shutter_score_with_nao,bucket_6_support_human_pct,bucket_6_support_shutter_pct,bucket_6_center_idle_pct,bucket_6_human_score_with_nao,bucket_6_shutter_score_with_nao,bucket_7_support_human_pct,bucket_7_support_shutter_pct,bucket_7_center_idle_pct,bucket_7_human_score_with_nao,bucket_7_shutter_score_with_nao,bucket_8_support_human_pct,bucket_8_support_shutter_pct,bucket_8_center_idle_pct,bucket_8_human_score_with_nao,bucket_8_shutter_score_with_nao,bucket_9_support_human_pct,bucket_9_support_shutter_pct,bucket_9_center_idle_pct,bucket_9_human_score_with_nao,bucket_9_shutter_score_with_nao,bucket_10_support_human_pct,bucket_10_support_shutter_pct,bucket_10_center_idle_pct,bucket_10_human_score_with_nao,bucket_10_shutter_score_with_nao
31,good,good,good/good,0.1411621922437733,0.1354998245528113,10000,0,0,690,740,1440,740,750,0,108.0,0.0,92.0,0.0,100.0,0.0,0.0,10000,100.0,0.0,0.0,190,110,100.0,0.0,0.0,330,190,100.0,0.0,0.0,460,250,100.0,0.0,0.0,600,310,100.0,0.0,0.0,760,410,100.0,0.0,0.0,850,470,100.0,0.0,0.0,1020,510,100.0,0.0,0.0,1230,630,100.0,0.0,0.0,1400,740,100.0,0.0,0.0,1440,740
32,bad,good,bad/good,0.009779809015598965,0.15448215740499363,10000,0,0,320,710,1000,710,680,0,108.0,0.0,92.0,0.0,100.0,0.0,0.0,10000,100.0,0.0,0.0,140,110,100.0,0.0,0.0,250,180,100.0,0.0,0.0,290,240,100.0,0.0,0.0,360,280,100.0,0.0,0.0,460,370,100.0,0.0,0.0,570,430,100.0,0.0,0.0,710,500,100.0,0.0,0.0,790,560,100.0,0.0,0.0,980,700,100.0,0.0,0.0,1000,710
33,bad,good,bad/good,0.007782623093013347,0.16724855166835212,10000,0,0,250,730,1000,730,750,0,108.0,0.0,92.0,0.0,100.0,0.0,0.0,10000,100.0,0.0,0.0,190,90,100.0,0.0,0.0,250,190,100.0,0.0,0.0,380,250,100.0,0.0,0.0,490,320,100.0,0.0,0.0,580,390,100.0,0.0,0.0,740,500,100.0,0.0,0.0,810,570,100.0,0.0,0.0,900,640,100.0,0.0,0.0,990,710,100.0,0.0,0.0,1000,730
34,good,good,good/good,0.16792944812144656,0.1236766681916049,10000,0,0,620,690,1330,690,710,0,108.0,0.0,92.0,0.0,100.0,0.0,0.0,10000,100.0,0.0,0.0,220,70,100.0,0.0,0.0,340,130,100.0,0.0,0.0,500,240,100.0,0.0,0.0,710,290,100.0,0.0,0.0,870,380,100.0,0.0,0.0,1000,440,100.0,0.0,0.0,1080,500,100.0,0.0,0.0,1190,590,100.0,0.0,0.0,1300,650,100.0,0.0,0.0,1330,690
35,bad,good,bad/good,0.010147906985510128,0.12343102586979707,10000,0,0,310,690,1100,690,790,0,108.0,0.0,92.0,0.0,100.0,0.0,0.0,10000,100.0,0.0,0.0,160,110,100.0,0.0,0.0,280,230,100.0,0.0,0.0,360,260,100.0,0.0,0.0,500,310,100.0,0.0,0.0,630,350,100.0,0.0,0.0,750,470,100.0,0.0,0.0,830,520,100.0,0.0,0.0,990,580,100.0,0.0,0.0,1050,650,100.0,0.0,0.0,1100,690
36,good,good,good/good,0.11607813710874776,0.1435990401572714,10000,0,0,710,740,1460,740,750,0,108.0,0.0,92.0,0.0,100.0,0.0,0.0,10000,100.0,0.0,0.0,220,120,100.0,0.0,0.0,280,190,100.0,0.0,0.0,480,270,100.0,0.0,0.0,580,340,100.0,0.0,0.0,750,460,100.0,0.0,0.0,930,520,100.0,0.0,0.0,1090,540,100.0,0.0,0.0,1250,610,100.0,0.0,0.0,1450,740,100.0,0.0,0.0,1460,740
37,bad,bad,bad/bad,0.012027152177554047,0.009981559615864591,10000,0,0,340,390,1130,390,790,0,108.0,0.0,92.0,0.0,100.0,0.0,0.0,10000,100.0,0.0,0.0,120,60,100.0,0.0,0.0,280,90,100.0,0.0,0.0,430,140,100.0,0.0,0.0,520,190,100.0,0.0,0.0,620,240,100.0,0.0,0.0,740,260,100.0,0.0,0.0,810,290,100.0,0.0,0.0,990,320,100.0,0.0,0.0,1080,380,100.0,0.0,0.0,1130,390
38,good,good,good/good,0.1301584467050992,0.1578487539779291,10000,0,0,580,610,1330,610,750,0,108.0,0.0,92.0,0.0,100.0,0.0,0.0,10000,100.0,0.0,0.0,210,70,100.0,0.0,0.0,270,160,100.0,0.0,0.0,480,230,100.0,0.0,0.0,620,290,100.0,0.0,0.0,750,360,100.0,0.0,0.0,940,420,100.0,0.0,0.0,1060,480,100.0,0.0,0.0,1250,520,100.0,0.0,0.0,1330,600,100.0,0.0,0.0,1330,610
39,bad,bad,bad/bad,0.009858396898291249,0.010917475147217153,10000,0,0,360,420,1170,420,810,0,108.0,0.0,92.0,0.0,100.0,0.0,0.0,10000,100.0,0.0,0.0,200,40,100.0,0.0,0.0,310,80,100.0,0.0,0.0,440,140,100.0,0.0,0.0,530,180,100.0,0.0,0.0,690,210,100.0,0.0,0.0,760,250,100.0,0.0,0.0,880,290,100.0,0.0,0.0,1020,370,100.0,0.0,0.0,1140,410,100.0,0.0,0.0,1170,420
40,bad,good,bad/good,0.0074816452790325266,0.1868135331342748,10000,0,0,300,740,1000,740,700,0,108.0,0.0,92.0,0.0,100.0,0.0,0.0,10000,100.0,0.0,0.0,130,90,100.0,0.0,0.0,250,200,100.0,0.0,0.0,360,250,100.0,0.0,0.0,500,330,100.0,0.0,0.0,600,420,100.0,0.0,0.0,720,500,100.0,0.0,0.0,750,580,100.0,0.0,0.0,860,680,100.0,0.0,0.0,990,740,100.0,0.0,0.0,1000,740
